IPK,Semester,Jurusan,Pernah_Mengulang,Pendapatan_Orang_Tua,Pekerjaan_Orang_Tua,Jumlah_Tanggungan,Status_Tempat_Tinggal,Asal_Daerah,Aktif_Organisasi,Jumlah_Kegiatan_Relawan,Pengalaman_Magang,Skor_Motivasi_Tertulis,Surat_Rekomendasi,Pernah_Mendapat_Beasiswa,Skor_Keaktifan_Kampus,Rekam_Ketidakhadiran,Pernah_Melawan_Hukum,Jenis_Kelamin,Skor_Literasi_Finansial,Status_Kelayakan,Jumlah_Beasiswa_Per_Semester
2.98,2,kedokteran,tidak,8539044,buruh,5,milik sendiri,pedesaan,tidak,2,tidak,53,ada,ya,83,15,tidak,perempuan,18,tidak layak,0
3.62,5,sastra,tidak,4738782,tidak bekerja,3,kontrak,3t,tidak,3,tidak,60,tidak,ya,74,20,tidak,perempuan,36,tidak layak,0
3.04,4,sastra,tidak,6450148,buruh,1,menumpang,pedesaan,tidak,5,ya,71,ada,tidak,90,20,tidak,laki-laki,59,tidak layak,0
3.33,1,pertanian,tidak,4031870,petani,4,menumpang,perkotaan,tidak,3,tidak,74,ada,ya,70,0,tidak,laki-laki,62,tidak layak,0
2.99,4,ekonomi,tidak,2993299,pedagang,2,menumpang,perkotaan,ya,0,ya,62,tidak,tidak,58,17,tidak,laki-laki,93,tidak layak,0
3.13,1,kedokteran,ya,2646794,pedagang,3,kontrak,pedesaan,ya,4,ya,52,ada,tidak,70,11,tidak,perempuan,5,layak,3248195
3.39,1,teknik informatika,tidak,8389712,pegawai negeri,1,milik sendiri,pedesaan,ya,2,tidak,80,tidak,ya,99,5,tidak,laki-laki,84,tidak layak,0
3.63,2,hukum,tidak,739396,tidak bekerja,4,kontrak,3t,tidak,0,tidak,60,ada,ya,91,20,ya,perempuan,37,tidak layak,0
3.15,5,ekonomi,tidak,6417343,pedagang,6,milik sendiri,perkotaan,ya,2,tidak,71,tidak,ya,58,13,tidak,perempuan,54,tidak layak,0
3.05,1,pertanian,tidak,9541804,buruh,6,kontrak,perkotaan,ya,5,ya,76,ada,ya,66,13,ya,laki-laki,88,tidak layak,0
2.78,4,ekonomi,tidak,2884327,karyawan swasta,5,milik sendiri,3t,tidak,1,ya,78,tidak,tidak,93,0,tidak,perempuan,98,tidak layak,0
2.2,1,ekonomi,tidak,8254886,petani,6,milik sendiri,perkotaan,tidak,1,ya,63,ada,tidak,69,19,ya,perempuan,76,tidak layak,0
3.17,8,hukum,tidak,6915482,pedagang,6,milik sendiri,pedesaan,ya,1,tidak,64,ada,ya,86,12,tidak,laki-laki,14,tidak layak,0
3.29,1,pendidikan,tidak,8559505,petani,2,milik sendiri,perkotaan,ya,0,tidak,58,ada,ya,91,14,tidak,perempuan,23,tidak layak,0
2.84,8,teknik informatika,tidak,9889533,pegawai negeri,4,menumpang,pedesaan,tidak,1,tidak,59,ada,tidak,62,4,tidak,laki-laki,10,tidak layak,0
2.75,3,ekonomi,tidak,9784616,petani,3,kontrak,pedesaan,ya,4,tidak,58,tidak,tidak,76,0,tidak,perempuan,88,tidak layak,0
3.31,5,teknik informatika,tidak,5073210,karyawan swasta,3,kontrak,pedesaan,tidak,0,tidak,55,ada,tidak,59,17,tidak,perempuan,66,tidak layak,0
3.41,7,teknik informatika,tidak,7174214,buruh,5,milik sendiri,perkotaan,ya,5,tidak,69,tidak,tidak,90,2,tidak,laki-laki,15,tidak layak,0
3.06,3,sastra,ya,6555966,pedagang,3,menumpang,perkotaan,ya,3,tidak,55,ada,tidak,85,0,tidak,laki-laki,89,tidak layak,0
3.4,2,pertanian,ya,9130811,tidak bekerja,6,menumpang,pedesaan,tidak,0,ya,52,tidak,tidak,91,3,tidak,laki-laki,60,tidak layak,0
3.11,5,teknik informatika,tidak,4273789,karyawan swasta,5,menumpang,pedesaan,ya,3,tidak,59,tidak,tidak,55,1,tidak,laki-laki,11,tidak layak,0
3.39,4,hukum,ya,700574,wirausaha,2,menumpang,perkotaan,ya,4,tidak,80,tidak,tidak,93,20,tidak,perempuan,81,layak,3929951
3.8,7,pendidikan,tidak,8071641,wirausaha,3,kontrak,perkotaan,ya,1,ya,93,tidak,ya,53,9,tidak,perempuan,14,tidak layak,0
3.32,8,ekonomi,tidak,6820381,tidak bekerja,1,menumpang,pedesaan,ya,0,tidak,79,tidak,ya,73,16,tidak,perempuan,66,tidak layak,0
3.32,7,kedokteran,ya,6772755,tidak bekerja,2,kontrak,3t,ya,4,ya,57,ada,ya,94,16,tidak,laki-laki,68,tidak layak,0
2.58,5,ekonomi,tidak,9084542,buruh,5,menumpang,perkotaan,ya,1,tidak,54,ada,tidak,86,13,tidak,laki-laki,6,tidak layak,0
3.46,8,kedokteran,tidak,9423353,petani,1,milik sendiri,3t,tidak,2,ya,89,tidak,ya,50,10,tidak,perempuan,69,tidak layak,0
3.54,3,pertanian,tidak,9694935,tidak bekerja,1,menumpang,perkotaan,tidak,2,tidak,93,tidak,tidak,78,9,tidak,perempuan,22,tidak layak,0
3.67,4,pertanian,tidak,8582909,wirausaha,5,kontrak,perkotaan,tidak,1,ya,77,ada,tidak,61,15,tidak,laki-laki,34,tidak layak,0
3.54,6,hukum,tidak,3535488,karyawan swasta,4,kontrak,perkotaan,ya,5,tidak,87,tidak,tidak,71,9,tidak,perempuan,57,layak,4473892
3.37,2,kedokteran,tidak,2438551,buruh,2,menumpang,perkotaan,tidak,1,tidak,50,tidak,tidak,61,14,tidak,laki-laki,89,tidak layak,0
3.33,4,sastra,tidak,4680810,buruh,5,milik sendiri,3t,tidak,4,ya,68,tidak,ya,77,11,tidak,laki-laki,46,tidak layak,0
3.71,7,ekonomi,ya,2719842,wirausaha,2,milik sendiri,perkotaan,tidak,0,tidak,71,tidak,ya,70,7,tidak,laki-laki,16,tidak layak,0
3.46,3,pertanian,tidak,5524928,pedagang,2,milik sendiri,pedesaan,ya,5,ya,91,tidak,ya,84,13,tidak,laki-laki,36,tidak layak,0
3.38,5,pertanian,tidak,6407994,karyawan swasta,2,milik sendiri,perkotaan,ya,5,ya,84,ada,tidak,84,5,tidak,perempuan,69,tidak layak,0
2.72,1,ekonomi,tidak,5851092,wirausaha,3,kontrak,perkotaan,ya,4,tidak,64,tidak,tidak,70,9,tidak,laki-laki,21,tidak layak,0
3.31,3,pendidikan,ya,3374873,wirausaha,5,menumpang,pedesaan,ya,0,tidak,70,tidak,tidak,87,19,tidak,perempuan,22,tidak layak,0
3.55,3,sastra,tidak,1104035,pegawai negeri,2,milik sendiri,pedesaan,tidak,5,ya,89,tidak,ya,100,5,tidak,laki-laki,2,layak,3744705
3.2,7,ekonomi,tidak,5415387,pedagang,4,menumpang,pedesaan,ya,3,tidak,94,tidak,ya,80,4,tidak,perempuan,3,tidak layak,0
3.2,4,hukum,ya,8605360,karyawan swasta,5,milik sendiri,perkotaan,ya,0,tidak,50,tidak,ya,92,17,tidak,laki-laki,34,tidak layak,0
3.39,8,kedokteran,ya,2611028,tidak bekerja,4,milik sendiri,perkotaan,tidak,1,ya,72,tidak,ya,69,5,tidak,laki-laki,97,tidak layak,0
2.85,3,pendidikan,tidak,5371327,karyawan swasta,5,menumpang,perkotaan,tidak,1,tidak,100,tidak,tidak,91,1,tidak,laki-laki,53,tidak layak,0
2.82,8,manajemen,tidak,7568673,wirausaha,3,kontrak,perkotaan,ya,4,ya,100,tidak,tidak,88,0,tidak,perempuan,65,tidak layak,0
2.66,5,ekonomi,tidak,4329636,pedagang,2,menumpang,3t,tidak,5,ya,84,tidak,tidak,84,14,tidak,perempuan,3,tidak layak,0
3.31,6,kedokteran,ya,2660461,wirausaha,1,milik sendiri,perkotaan,ya,4,ya,57,ada,tidak,55,12,tidak,laki-laki,31,layak,4985117
2.83,7,teknik informatika,tidak,9695834,tidak bekerja,1,milik sendiri,pedesaan,ya,0,ya,63,ada,tidak,67,6,tidak,perempuan,2,tidak layak,0
2.96,3,pertanian,tidak,9081441,tidak bekerja,4,milik sendiri,perkotaan,tidak,2,tidak,92,tidak,tidak,94,18,tidak,perempuan,45,tidak layak,0
3.74,8,pendidikan,tidak,6721890,pegawai negeri,1,kontrak,pedesaan,tidak,5,tidak,58,ada,tidak,57,9,tidak,perempuan,9,tidak layak,0
2.74,3,manajemen,tidak,6779055,karyawan swasta,3,menumpang,pedesaan,ya,1,ya,92,ada,tidak,90,12,tidak,perempuan,59,tidak layak,0
3.42,4,teknik informatika,tidak,9675882,pedagang,3,milik sendiri,3t,tidak,5,tidak,61,ada,ya,97,9,tidak,perempuan,1,tidak layak,0
3.74,3,kedokteran,tidak,7823389,pedagang,3,menumpang,perkotaan,tidak,4,ya,61,ada,ya,73,5,tidak,perempuan,74,tidak layak,0
2.7,1,teknik informatika,tidak,8527107,buruh,3,milik sendiri,3t,tidak,1,tidak,70,tidak,tidak,50,2,tidak,laki-laki,100,tidak layak,0
3.18,2,kedokteran,tidak,4412839,pegawai negeri,5,menumpang,pedesaan,ya,1,tidak,93,tidak,ya,79,13,tidak,laki-laki,23,tidak layak,0
2.98,8,kedokteran,tidak,2654566,petani,1,milik sendiri,3t,ya,0,tidak,95,ada,ya,64,1,tidak,perempuan,71,layak,2288314
3.5,3,teknik informatika,tidak,9363265,wirausaha,1,menumpang,pedesaan,ya,2,ya,57,ada,ya,82,4,tidak,laki-laki,24,tidak layak,0
2.94,6,ekonomi,tidak,3971157,petani,4,milik sendiri,pedesaan,ya,5,ya,53,tidak,ya,80,2,ya,laki-laki,88,tidak layak,0
2.78,2,manajemen,tidak,8538528,pegawai negeri,1,kontrak,perkotaan,ya,1,tidak,100,ada,ya,98,7,tidak,perempuan,75,tidak layak,0
3.98,6,ekonomi,ya,8772723,petani,3,menumpang,pedesaan,ya,0,tidak,81,tidak,tidak,98,4,tidak,perempuan,19,tidak layak,0
3.35,4,manajemen,tidak,4005894,petani,4,milik sendiri,perkotaan,tidak,5,tidak,54,ada,ya,70,14,tidak,laki-laki,24,tidak layak,0
3.43,7,kedokteran,ya,7193058,tidak bekerja,4,milik sendiri,3t,ya,2,tidak,88,tidak,tidak,93,19,tidak,laki-laki,98,tidak layak,0
3.36,4,kedokteran,tidak,1494305,petani,4,milik sendiri,perkotaan,ya,0,tidak,87,tidak,ya,67,20,ya,perempuan,25,tidak layak,0
3.78,3,hukum,tidak,5952972,buruh,6,milik sendiri,perkotaan,ya,2,tidak,72,tidak,ya,63,19,tidak,perempuan,100,layak,2200707
2.63,4,sastra,tidak,3269803,tidak bekerja,2,kontrak,pedesaan,ya,1,tidak,81,ada,tidak,86,20,tidak,laki-laki,68,tidak layak,0
2.77,1,teknik informatika,tidak,4449116,karyawan swasta,3,kontrak,pedesaan,ya,3,tidak,67,tidak,tidak,95,8,tidak,laki-laki,62,tidak layak,0
3.89,2,hukum,ya,4324952,petani,4,kontrak,pedesaan,ya,3,tidak,52,ada,tidak,72,16,tidak,laki-laki,14,layak,4259511
3.1,5,manajemen,tidak,3490750,buruh,1,menumpang,pedesaan,ya,3,tidak,54,tidak,tidak,57,3,tidak,laki-laki,25,tidak layak,0
3.37,7,manajemen,ya,3291492,karyawan swasta,6,menumpang,3t,ya,2,tidak,67,tidak,tidak,66,5,tidak,laki-laki,48,tidak layak,0
3.29,5,kedokteran,tidak,2001642,pegawai negeri,1,milik sendiri,pedesaan,tidak,2,tidak,70,tidak,tidak,86,11,tidak,perempuan,3,tidak layak,0
3.23,1,kedokteran,tidak,1946750,petani,5,kontrak,perkotaan,ya,3,tidak,64,tidak,tidak,67,4,tidak,perempuan,95,layak,3741973
3.0,7,kedokteran,tidak,1428699,buruh,3,menumpang,perkotaan,ya,4,ya,51,ada,tidak,93,11,ya,laki-laki,8,tidak layak,0
2.86,4,ekonomi,tidak,4855728,tidak bekerja,1,milik sendiri,pedesaan,ya,2,tidak,62,tidak,tidak,52,0,tidak,laki-laki,62,tidak layak,0
3.67,6,ekonomi,ya,6251144,pedagang,5,milik sendiri,perkotaan,ya,5,tidak,95,ada,tidak,63,8,tidak,perempuan,89,layak,4675330
3.21,3,kedokteran,tidak,2472044,tidak bekerja,4,menumpang,pedesaan,ya,1,tidak,96,tidak,ya,93,1,tidak,perempuan,1,tidak layak,0
3.24,8,manajemen,ya,5262545,wirausaha,6,kontrak,pedesaan,tidak,5,tidak,52,tidak,tidak,85,9,tidak,perempuan,22,tidak layak,0
3.28,4,pendidikan,tidak,3012415,tidak bekerja,5,milik sendiri,perkotaan,ya,5,tidak,80,tidak,tidak,92,15,tidak,laki-laki,84,layak,3745826
2.81,1,hukum,tidak,5964531,karyawan swasta,3,menumpang,pedesaan,tidak,0,tidak,71,ada,ya,83,14,tidak,perempuan,9,tidak layak,0
3.75,1,pertanian,tidak,2527043,petani,4,milik sendiri,3t,tidak,2,ya,95,ada,ya,87,16,tidak,perempuan,46,layak,4545365
2.65,3,sastra,tidak,8711989,pedagang,6,menumpang,pedesaan,ya,5,tidak,95,ada,ya,81,15,tidak,perempuan,58,tidak layak,0
3.26,1,teknik informatika,tidak,9903790,petani,6,milik sendiri,pedesaan,ya,0,ya,98,ada,ya,98,5,tidak,laki-laki,78,layak,5431775
3.2,7,ekonomi,tidak,2989781,buruh,4,kontrak,perkotaan,tidak,4,tidak,86,tidak,tidak,54,13,tidak,laki-laki,13,layak,2009763
3.85,1,kedokteran,tidak,8425331,petani,6,menumpang,perkotaan,ya,0,tidak,81,ada,tidak,95,13,tidak,laki-laki,21,tidak layak,0
3.72,1,pertanian,tidak,1089264,buruh,5,milik sendiri,pedesaan,ya,1,tidak,94,tidak,tidak,96,9,tidak,perempuan,87,layak,3476415
2.91,7,pendidikan,ya,8465351,tidak bekerja,3,menumpang,perkotaan,tidak,3,ya,58,tidak,tidak,75,11,tidak,laki-laki,98,tidak layak,0
2.93,3,manajemen,tidak,5054112,karyawan swasta,4,menumpang,pedesaan,tidak,0,ya,71,ada,ya,53,5,tidak,laki-laki,50,tidak layak,0
3.09,4,teknik informatika,tidak,7025330,wirausaha,3,kontrak,3t,tidak,3,ya,50,ada,tidak,98,8,tidak,laki-laki,93,tidak layak,0
3.61,7,kedokteran,tidak,7759174,buruh,3,milik sendiri,perkotaan,ya,3,tidak,73,ada,ya,71,17,tidak,laki-laki,7,tidak layak,0
3.22,6,kedokteran,tidak,7348369,buruh,2,milik sendiri,3t,ya,1,tidak,58,ada,tidak,94,12,tidak,laki-laki,59,tidak layak,0
3.08,3,kedokteran,tidak,3464766,pedagang,3,menumpang,pedesaan,ya,1,tidak,99,ada,ya,84,18,tidak,laki-laki,32,tidak layak,0
3.86,1,kedokteran,tidak,686907,pegawai negeri,2,milik sendiri,pedesaan,tidak,5,ya,90,ada,tidak,73,12,tidak,laki-laki,16,layak,5020296
2.97,8,teknik informatika,tidak,4176232,karyawan swasta,1,menumpang,pedesaan,tidak,5,ya,93,ada,tidak,76,18,tidak,laki-laki,83,tidak layak,0
3.34,7,sastra,tidak,6481786,pegawai negeri,3,menumpang,perkotaan,ya,2,tidak,94,ada,tidak,89,5,tidak,laki-laki,41,tidak layak,0
3.7,4,hukum,tidak,8054817,pedagang,6,menumpang,pedesaan,ya,4,ya,96,ada,ya,90,18,ya,perempuan,78,tidak layak,0
3.64,8,kedokteran,tidak,1847255,wirausaha,3,milik sendiri,pedesaan,ya,4,ya,87,tidak,tidak,73,2,tidak,laki-laki,16,layak,4781845
3.37,1,ekonomi,tidak,9291397,karyawan swasta,6,menumpang,perkotaan,ya,3,ya,69,tidak,tidak,80,2,tidak,perempuan,31,tidak layak,0
2.62,3,pendidikan,tidak,1993623,wirausaha,1,milik sendiri,pedesaan,ya,1,tidak,74,ada,ya,56,10,tidak,perempuan,30,tidak layak,0
3.18,8,sastra,tidak,7456373,pedagang,5,menumpang,pedesaan,ya,4,ya,62,tidak,tidak,100,9,tidak,perempuan,99,tidak layak,0
3.53,6,kedokteran,ya,1476564,buruh,4,milik sendiri,3t,ya,0,ya,59,tidak,ya,74,12,tidak,laki-laki,44,tidak layak,0
3.25,7,pertanian,tidak,3618675,pedagang,6,milik sendiri,pedesaan,ya,2,tidak,88,ada,tidak,92,12,ya,laki-laki,74,tidak layak,0
3.14,2,teknik informatika,tidak,5572821,buruh,5,kontrak,pedesaan,tidak,0,tidak,63,ada,tidak,69,9,tidak,perempuan,99,tidak layak,0
2.65,4,pertanian,tidak,6591258,wirausaha,3,milik sendiri,pedesaan,ya,0,tidak,89,ada,ya,81,3,tidak,perempuan,98,tidak layak,0
3.22,6,manajemen,ya,6373191,tidak bekerja,4,milik sendiri,perkotaan,ya,4,tidak,66,tidak,ya,94,7,tidak,laki-laki,95,tidak layak,0
3.45,6,hukum,tidak,1003223,wirausaha,3,kontrak,pedesaan,tidak,0,tidak,78,tidak,tidak,78,2,tidak,laki-laki,56,tidak layak,0
2.88,5,kedokteran,tidak,6451888,petani,5,kontrak,pedesaan,tidak,4,ya,60,tidak,ya,59,7,ya,perempuan,35,tidak layak,0
3.1,7,hukum,tidak,4229429,pegawai negeri,2,kontrak,pedesaan,ya,2,ya,57,ada,ya,93,11,tidak,laki-laki,64,tidak layak,0
3.07,8,manajemen,ya,9658709,petani,2,kontrak,perkotaan,ya,2,ya,50,tidak,ya,63,15,tidak,perempuan,35,tidak layak,0
2.74,8,ekonomi,tidak,2555639,wirausaha,6,milik sendiri,pedesaan,ya,0,tidak,52,ada,tidak,94,10,tidak,perempuan,90,tidak layak,0
3.46,2,teknik informatika,ya,5578428,petani,3,menumpang,perkotaan,ya,2,ya,84,tidak,tidak,50,3,tidak,perempuan,40,tidak layak,0
2.55,1,teknik informatika,ya,6183046,tidak bekerja,4,milik sendiri,perkotaan,ya,0,ya,68,tidak,tidak,56,17,tidak,perempuan,71,tidak layak,0
2.73,2,ekonomi,ya,4191041,pedagang,2,milik sendiri,perkotaan,ya,2,ya,58,ada,tidak,52,1,tidak,laki-laki,61,tidak layak,0
2.88,2,pertanian,tidak,9260228,buruh,3,kontrak,3t,ya,4,ya,75,ada,ya,94,5,tidak,laki-laki,92,tidak layak,0
2.88,1,kedokteran,tidak,7015091,buruh,3,milik sendiri,pedesaan,ya,0,ya,57,tidak,ya,91,2,tidak,laki-laki,85,tidak layak,0
2.82,3,kedokteran,tidak,4218703,pedagang,1,milik sendiri,pedesaan,ya,5,tidak,81,ada,ya,77,4,tidak,perempuan,84,layak,4859203
2.69,7,manajemen,tidak,6991156,wirausaha,1,menumpang,perkotaan,tidak,0,tidak,72,ada,tidak,60,2,tidak,laki-laki,27,tidak layak,0
2.7,7,teknik informatika,tidak,7293903,tidak bekerja,3,milik sendiri,perkotaan,tidak,0,ya,97,tidak,ya,84,2,tidak,perempuan,13,tidak layak,0
3.37,5,teknik informatika,tidak,9757849,tidak bekerja,2,kontrak,pedesaan,ya,2,tidak,72,ada,tidak,50,18,tidak,perempuan,64,tidak layak,0
3.0,1,ekonomi,tidak,8162717,pegawai negeri,3,kontrak,pedesaan,ya,5,tidak,84,tidak,ya,81,8,tidak,perempuan,10,tidak layak,0
3.71,5,hukum,tidak,769713,pegawai negeri,5,kontrak,pedesaan,tidak,5,tidak,77,ada,tidak,62,20,tidak,perempuan,51,layak,5276040
2.95,2,pendidikan,ya,2106019,karyawan swasta,3,kontrak,3t,tidak,3,ya,68,tidak,tidak,87,0,tidak,perempuan,16,tidak layak,0
3.58,8,ekonomi,ya,7046967,karyawan swasta,2,menumpang,pedesaan,ya,1,ya,83,ada,tidak,75,17,tidak,perempuan,61,tidak layak,0
3.18,1,manajemen,tidak,6849822,pedagang,4,menumpang,pedesaan,tidak,0,ya,73,tidak,ya,63,2,tidak,laki-laki,41,tidak layak,0
3.36,3,sastra,ya,3907101,pegawai negeri,2,kontrak,perkotaan,ya,0,ya,70,tidak,tidak,54,14,tidak,perempuan,7,tidak layak,0
3.34,6,hukum,ya,6539471,wirausaha,2,kontrak,3t,ya,5,ya,67,tidak,tidak,51,10,tidak,laki-laki,36,tidak layak,0
3.25,3,kedokteran,ya,2573320,petani,5,milik sendiri,perkotaan,tidak,4,ya,66,ada,ya,100,8,tidak,laki-laki,35,layak,2259785
2.73,8,kedokteran,tidak,3802334,wirausaha,6,kontrak,perkotaan,ya,4,ya,69,ada,ya,56,3,tidak,laki-laki,29,tidak layak,0
3.49,2,kedokteran,tidak,9993379,tidak bekerja,6,menumpang,pedesaan,ya,5,ya,52,tidak,ya,69,5,tidak,perempuan,59,tidak layak,0
3.24,7,kedokteran,tidak,6567008,buruh,4,kontrak,perkotaan,tidak,2,tidak,76,ada,tidak,82,16,tidak,laki-laki,25,tidak layak,0
2.88,8,hukum,tidak,5456453,wirausaha,2,milik sendiri,perkotaan,ya,0,ya,79,ada,ya,71,1,tidak,perempuan,43,tidak layak,0
3.2,6,kedokteran,tidak,9346078,pedagang,5,kontrak,3t,tidak,3,ya,77,tidak,tidak,95,1,tidak,perempuan,38,tidak layak,0
2.78,6,pertanian,ya,2670668,petani,6,kontrak,pedesaan,ya,1,tidak,74,tidak,ya,56,11,tidak,laki-laki,50,tidak layak,0
3.39,3,manajemen,tidak,1078253,karyawan swasta,3,menumpang,perkotaan,ya,2,ya,90,ada,ya,74,2,tidak,perempuan,45,layak,3194006
2.65,7,sastra,tidak,8240350,pegawai negeri,3,milik sendiri,pedesaan,ya,4,tidak,56,ada,tidak,64,7,tidak,perempuan,100,tidak layak,0
3.48,8,hukum,tidak,8341724,petani,1,milik sendiri,perkotaan,tidak,5,ya,68,tidak,tidak,73,17,tidak,perempuan,80,tidak layak,0
3.26,2,manajemen,tidak,8488683,buruh,4,milik sendiri,perkotaan,tidak,1,ya,86,ada,tidak,88,8,tidak,perempuan,28,tidak layak,0
3.11,4,ekonomi,tidak,5695131,karyawan swasta,4,menumpang,perkotaan,ya,3,ya,75,tidak,tidak,98,11,tidak,laki-laki,86,layak,5768840
3.04,7,hukum,ya,9721165,tidak bekerja,2,milik sendiri,perkotaan,ya,5,tidak,58,ada,ya,82,13,tidak,laki-laki,61,tidak layak,0
2.6,5,pertanian,ya,4886034,wirausaha,2,menumpang,pedesaan,tidak,2,tidak,73,tidak,ya,92,1,tidak,perempuan,84,tidak layak,0
3.71,7,teknik informatika,tidak,9611380,pegawai negeri,2,milik sendiri,3t,ya,2,ya,71,tidak,ya,57,16,tidak,perempuan,44,tidak layak,0
3.35,2,manajemen,tidak,6171547,buruh,3,kontrak,perkotaan,tidak,5,tidak,86,tidak,ya,54,19,tidak,laki-laki,13,tidak layak,0
2.73,4,ekonomi,ya,7108160,pegawai negeri,5,kontrak,3t,ya,3,tidak,80,tidak,tidak,86,6,tidak,perempuan,9,tidak layak,0
3.1,4,sastra,ya,4809037,buruh,1,menumpang,pedesaan,tidak,4,ya,85,tidak,ya,77,15,tidak,laki-laki,25,tidak layak,0
3.45,3,manajemen,tidak,714182,petani,1,menumpang,pedesaan,ya,3,tidak,66,tidak,ya,69,20,tidak,laki-laki,43,tidak layak,0
3.68,8,kedokteran,tidak,948978,karyawan swasta,4,menumpang,perkotaan,ya,5,ya,78,ada,ya,87,12,tidak,laki-laki,97,layak,3624634
3.19,8,hukum,tidak,4253415,wirausaha,2,milik sendiri,pedesaan,tidak,4,tidak,60,tidak,tidak,89,15,tidak,perempuan,46,tidak layak,0
4.0,8,kedokteran,ya,8702257,karyawan swasta,1,milik sendiri,3t,ya,5,tidak,79,tidak,ya,90,5,tidak,perempuan,0,tidak layak,0
3.08,7,pendidikan,tidak,9758081,wirausaha,5,menumpang,perkotaan,ya,0,ya,98,tidak,tidak,62,11,tidak,perempuan,75,tidak layak,0
3.09,5,kedokteran,tidak,3763962,tidak bekerja,4,kontrak,pedesaan,ya,1,ya,59,tidak,tidak,81,13,tidak,perempuan,76,tidak layak,0
3.04,7,sastra,tidak,9194667,karyawan swasta,6,menumpang,pedesaan,tidak,4,tidak,78,ada,tidak,72,20,tidak,laki-laki,35,tidak layak,0
2.44,8,sastra,tidak,1105303,wirausaha,6,milik sendiri,pedesaan,tidak,1,tidak,60,ada,tidak,93,16,tidak,perempuan,29,tidak layak,0
3.05,5,pendidikan,tidak,4476592,karyawan swasta,3,kontrak,pedesaan,tidak,3,tidak,73,ada,ya,62,17,tidak,perempuan,74,tidak layak,0
4.0,4,hukum,tidak,2527788,pedagang,4,menumpang,pedesaan,tidak,4,ya,67,ada,tidak,64,14,tidak,perempuan,11,layak,4950677
3.93,1,ekonomi,tidak,4821271,tidak bekerja,1,kontrak,3t,tidak,1,tidak,83,ada,tidak,90,18,tidak,laki-laki,37,layak,5309877
2.86,8,sastra,tidak,4970756,wirausaha,4,kontrak,perkotaan,ya,1,tidak,62,tidak,tidak,57,10,tidak,laki-laki,90,tidak layak,0
3.77,8,pertanian,tidak,3793573,pedagang,1,kontrak,3t,ya,2,tidak,91,tidak,tidak,95,15,tidak,laki-laki,43,layak,2192324
3.03,6,hukum,tidak,3616023,tidak bekerja,4,milik sendiri,perkotaan,tidak,3,ya,98,tidak,ya,80,2,tidak,laki-laki,20,tidak layak,0
3.06,3,kedokteran,tidak,7196236,petani,2,menumpang,3t,ya,3,ya,88,tidak,ya,94,6,tidak,laki-laki,63,tidak layak,0
3.37,7,pertanian,ya,8972901,tidak bekerja,1,kontrak,pedesaan,tidak,5,tidak,75,tidak,ya,51,13,tidak,perempuan,4,tidak layak,0
3.19,8,kedokteran,tidak,5556497,karyawan swasta,5,menumpang,pedesaan,tidak,0,ya,83,tidak,tidak,63,13,tidak,perempuan,84,tidak layak,0
2.67,5,teknik informatika,tidak,4901001,buruh,2,kontrak,3t,ya,0,ya,78,ada,tidak,66,7,tidak,laki-laki,54,tidak layak,0
3.47,8,pendidikan,tidak,8931822,tidak bekerja,3,kontrak,perkotaan,tidak,4,tidak,86,tidak,ya,51,6,tidak,laki-laki,59,tidak layak,0
3.12,6,ekonomi,ya,6242471,pedagang,4,menumpang,perkotaan,ya,5,ya,63,ada,ya,88,19,tidak,perempuan,48,tidak layak,0
3.05,4,kedokteran,ya,3270463,pedagang,3,kontrak,pedesaan,tidak,1,ya,88,ada,tidak,67,1,tidak,perempuan,26,tidak layak,0
3.26,3,teknik informatika,ya,6494207,pedagang,1,menumpang,perkotaan,ya,0,ya,62,ada,ya,94,1,tidak,perempuan,66,tidak layak,0
3.22,3,teknik informatika,tidak,2587855,tidak bekerja,6,milik sendiri,pedesaan,tidak,0,tidak,72,tidak,tidak,95,14,tidak,perempuan,56,tidak layak,0
3.8,8,pertanian,tidak,9315340,wirausaha,2,kontrak,perkotaan,ya,5,ya,83,ada,tidak,55,17,tidak,laki-laki,86,layak,3575329
2.62,2,ekonomi,tidak,6008711,tidak bekerja,3,kontrak,perkotaan,ya,0,tidak,71,ada,tidak,82,17,tidak,laki-laki,91,tidak layak,0
2.85,4,pendidikan,tidak,9027917,buruh,1,milik sendiri,pedesaan,tidak,5,ya,78,tidak,tidak,78,14,tidak,perempuan,34,tidak layak,0
2.98,6,hukum,tidak,2470852,pedagang,2,menumpang,pedesaan,tidak,5,tidak,65,tidak,tidak,89,1,ya,laki-laki,90,tidak layak,0
3.39,5,pendidikan,tidak,5268227,buruh,3,menumpang,perkotaan,ya,2,tidak,56,tidak,tidak,58,6,tidak,perempuan,100,layak,5538092
2.95,8,manajemen,ya,6607136,buruh,2,kontrak,perkotaan,tidak,3,tidak,66,ada,tidak,69,3,tidak,laki-laki,62,tidak layak,0
3.22,3,pertanian,tidak,3810889,tidak bekerja,1,kontrak,perkotaan,tidak,5,tidak,67,ada,tidak,90,1,tidak,perempuan,46,tidak layak,0
2.93,6,kedokteran,tidak,6425581,pegawai negeri,5,kontrak,perkotaan,ya,3,tidak,57,tidak,ya,63,11,tidak,perempuan,89,tidak layak,0
